mmsi,timestamp,latitude,longitude,speed,course,vessel_type,heading,nav_status,name,flag
419000130,2024-01-20T19:16:36,5.64407,88.22835,6.3,245.2,fishing,247.8,underway,NILUFAR 30,MM
419000124,2024-01-20T19:19:06,19.87663,81.75307,5.7,265.7,fishing,265.4,underway,DEEPA 24,SG
419000115,2024-01-20T19:20:08,10.00994,87.57566,6.1,266.9,fishing,263.4,underway,MATSYA 15,PH
419000119,2024-01-20T19:20:39,10.68822,85.11665,6.3,199.4,fishing,199.9,underway,NILUFAR 19,PH
419000111,2024-01-20T19:20:47,11.29562,99.61172,10.0,114.5,tanker,117.5,underway,DELTA TIDE 11,LK
419000041,2024-01-20T19:21:10,10.97954,97.32389,9.6,96.0,tanker,97.2,underway,GULF WAVE,MY
419000037,2024-01-20T19:28:27,5.53787,90.87418,11.9,168.0,cargo,170.9,underway,BAY EXPRESS,BD
419000039,2024-01-20T19:29:12,7.40793,89.52957,0.2,40.7,tanker,40.0,underway,INDIAN STAR,IN
419000122,2024-01-20T19:29:18,15.47633,87.31503,6.8,258.4,fishing,256.8,underway,ANANDA 22,LK
419000109,2024-01-20T19:29:35,21.41162,94.83389,5.9,284.6,fishing,281.8,underway,SAGARA 9,SG
419000036,2024-01-20T19:31:17,7.03092,93.93741,9.7,126.2,tanker,128.9,underway,DELTA TIDE,IN
419000038,2024-01-20T19:31:28,8.70688,83.4821,0.2,106.8,fishing,104.5,underway,ANANDA,IN
419000130,2024-01-20T19:31:40,5.43525,88.42739,6.5,241.9,fishing,242.3,underway,NILUFAR 30,MM
419000124,2024-01-20T19:34:09,19.9516,81.57099,6.0,265.5,fishing,261.9,underway,DEEPA 24,SG
419000115,2024-01-20T19:35:11,9.97221,87.58993,5.5,264.6,fishing,269.7,underway,MATSYA 15,PH
419000119,2024-01-20T19:35:41,10.58891,85.06987,6.7,198.4,fishing,196.3,underway,NILUFAR 19,PH
419000111,2024-01-20T19:35:51,11.20267,99.71811,10.5,111.9,tanker,114.3,underway,DELTA TIDE 11,LK
419000041,2024-01-20T19:36:28,10.92118,97.44177,10.0,99.1,tanker,101.0,underway,GULF WAVE,MY
419000037,2024-01-20T19:43:53,5.48012,90.88862,11.7,171.7,cargo,171.6,underway,BAY EXPRESS,BD
419000039,2024-01-20T19:44:15,7.44192,89.49203,1.2,47.2,tanker,41.8,underway,INDIAN STAR,IN
419000122,2024-01-20T19:44:21,15.42243,87.32547,5.4,264.5,fishing,264.1,underway,ANANDA 22,LK
419000109,2024-01-20T19:44:42,21.4172,94.74105,6.4,282.1,fishing,286.6,underway,SAGARA 9,SG
419000038,2024-01-20T19:46:33,8.72475,83.43238,0.7,105.4,fishing,108.1,underway,ANANDA,IN
419000036,2024-01-20T19:46:43,6.96933,93.9871,10.3,126.2,tanker,125.8,underway,DELTA TIDE,IN
419000130,2024-01-20T19:46:44,5.5299,88.29382,5.9,241.1,fishing,244.5,underway,NILUFAR 30,MM
419000124,2024-01-20T19:49:13,20.00698,81.64899,5.8,264.7,fishing,269.6,underway,DEEPA 24,SG
419000115,2024-01-20T19:50:14,9.99333,87.60492,5.9,263.5,fishing,263.3,underway,MATSYA 15,PH
419000119,2024-01-20T19:50:44,10.66697,85.13852,6.7,200.6,fishing,201.5,underway,NILUFAR 19,PH
419000111,2024-01-20T19:50:56,11.289,99.71219,10.3,112.9,tanker,114.5,underway,DELTA TIDE 11,LK
419000041,2024-01-20T19:51:45,10.90233,97.5141,10.2,96.0,tanker,95.2,underway,GULF WAVE,MY
419000037,2024-01-20T19:59:19,5.42216,90.99354,12.2,170.0,cargo,169.7,underway,BAY EXPRESS,BD
419000039,2024-01-20T19:59:19,7.41077,89.54469,0.4,43.6,tanker,50.1,underway,INDIAN STAR,IN
419000122,2024-01-20T19:59:24,15.40568,87.25457,5.7,260.7,fishing,265.2,underway,ANANDA 22,LK
419000109,2024-01-20T19:59:48,21.32961,94.82948,5.8,285.1,fishing,280.5,underway,SAGARA 9,SG
419000038,2024-01-20T20:01:38,8.68056,83.33809,0.1,106.8,fishing,103.4,underway,ANANDA,IN
419000130,2024-01-20T20:01:48,5.56037,88.2915,5.6,244.6,fishing,243.7,underway,NILUFAR 30,MM
419000036,2024-01-20T20:02:09,6.94583,94.02151,9.7,124.8,tanker,126.9,underway,DELTA TIDE,IN
419000036,2024-01-20T20:02:09,7.02042,94.0353,9.3,131.7,tanker,129.7,underway,DELTA TIDE,IN
419000124,2024-01-20T20:04:17,19.93195,81.60319,5.6,267.6,fishing,265.5,underway,DEEPA 24,SG
419000115,2024-01-20T20:05:18,9.98442,87.49766,5.7,264.0,fishing,267.3,underway,MATSYA 15,PH
419000119,2024-01-20T20:05:46,10.61588,85.15514,7.8,201.5,fishing,201.9,underway,NILUFAR 19,PH
419000111,2024-01-20T20:06:00,11.18856,99.73128,9.1,114.7,tanker,115.7,underway,DELTA TIDE 11,LK
419000041,2024-01-20T20:07:03,11.01273,97.72733,10.0,98.8,tanker,93.9,underway,GULF WAVE,MY
419000039,2024-01-20T20:14:22,7.49187,89.49689,0.3,48.3,tanker,50.1,underway,INDIAN STAR,IN
419000122,2024-01-20T20:14:27,15.36069,87.43074,6.3,260.7,fishing,257.2,underway,ANANDA 22,LK
419000037,2024-01-20T20:14:45,5.41412,90.98749,12.6,172.0,cargo,165.2,underway,BAY EXPRESS,BD
419000109,2024-01-20T20:14:55,21.46447,94.6122,5.9,287.2,fishing,279.4,underway,SAGARA 9,SG
419000038,2024-01-20T20:16:44,8.73143,83.55795,0.1,105.2,fishing,102.4,underway,ANANDA,IN
419000130,2024-01-20T20:16:51,5.36996,88.30432,6.1,243.1,fishing,243.7,underway,NILUFAR 30,MM
419000036,2024-01-20T20:18:01,6.93369,94.02174,10.0,134.5,tanker,129.2,underway,DELTA TIDE,IN
419000124,2024-01-20T20:19:20,19.92581,81.50209,6.1,265.7,fishing,266.4,underway,DEEPA 24,SG
419000115,2024-01-20T20:20:21,9.98921,87.50388,5.2,265.9,fishing,266.9,underway,MATSYA 15,PH
419000119,2024-01-20T20:20:48,10.701,85.21242,7.1,201.3,fishing,198.5,underway,NILUFAR 19,PH
419000111,2024-01-20T20:21:05,11.23499,99.74047,9.7,107.7,tanker,109.9,underway,DELTA TIDE 11,LK
419000041,2024-01-20T20:22:20,10.92003,97.55056,9.8,102.3,tanker,102.9,underway,GULF WAVE,MY
419000039,2024-01-20T20:29:25,7.46338,89.47048,0.1,45.1,tanker,52.2,underway,INDIAN STAR,IN
419000122,2024-01-20T20:29:30,15.42775,87.41576,6.0,260.0,fishing,261.7,underway,ANANDA 22,LK
419000109,2024-01-20T20:30:01,21.48191,94.68338,6.3,286.8,fishing,281.2,underway,SAGARA 9,SG
419000037,2024-01-20T20:30:11,5.29215,90.93694,11.4,171.9,cargo,166.6,underway,BAY EXPRESS,BD
419000038,2024-01-20T20:31:49,8.75722,83.4668,0.7,107.9,fishing,108.9,underway,ANANDA,IN
419000130,2024-01-20T20:31:55,5.50426,88.26322,6.4,241.2,fishing,243.6,underway,NILUFAR 30,MM
419000036,2024-01-20T20:33:53,7.01655,94.11284,10.6,133.3,tanker,129.2,underway,DELTA TIDE,IN
419000124,2024-01-20T20:34:24,19.91849,81.4593,5.7,265.2,fishing,262.9,underway,DEEPA 24,SG
419000115,2024-01-20T20:35:24,10.08163,87.70601,6.1,265.8,fishing,260.5,underway,MATSYA 15,PH
419000119,2024-01-20T20:35:51,10.43868,85.1131,6.9,197.5,fishing,195.7,underway,NILUFAR 19,PH
419000111,2024-01-20T20:36:09,11.18623,99.75379,10.3,110.5,tanker,113.1,underway,DELTA TIDE 11,LK
419000041,2024-01-20T20:37:37,10.84696,97.53176,10.3,97.5,tanker,94.7,underway,GULF WAVE,MY
419000039,2024-01-20T20:44:29,7.48627,89.52787,0.1,47.1,tanker,48.1,underway,INDIAN STAR,IN
419000122,2024-01-20T20:44:33,15.3724,87.289,5.8,263.0,fishing,261.7,underway,ANANDA 22,LK
419000109,2024-01-20T20:45:08,21.4056,94.71296,6.2,284.1,fishing,286.0,underway,SAGARA 9,SG
419000037,2024-01-20T20:45:37,5.39618,90.90985,11.9,168.5,cargo,166.1,underway,BAY EXPRESS,BD
419000038,2024-01-20T20:46:55,8.71559,83.53255,0.7,109.3,fishing,109.1,underway,ANANDA,IN
419000130,2024-01-20T20:46:59,5.45038,88.07813,6.2,245.6,fishing,255.4,underway,NILUFAR 30,MM
419000124,2024-01-20T20:49:28,19.86707,81.59595,5.9,263.4,fishing,262.8,underway,DEEPA 24,SG
419000036,2024-01-20T20:49:46,6.87769,94.03725,10.0,135.5,tanker,137.2,underway,DELTA TIDE,IN
419000115,2024-01-20T20:50:28,10.00714,87.47964,5.7,265.4,fishing,263.2,underway,MATSYA 15,PH
419000119,2024-01-20T20:50:53,10.62335,85.12713,7.3,200.8,fishing,201.1,underway,NILUFAR 19,PH
419000111,2024-01-20T20:51:14,11.20085,99.84543,10.0,114.2,tanker,112.1,underway,DELTA TIDE 11,LK
419000041,2024-01-20T20:52:55,10.79878,97.63194,10.2,100.4,tanker,101.1,underway,GULF WAVE,MY
419000039,2024-01-20T20:59:32,7.52716,89.47918,0.2,43.2,tanker,40.1,underway,INDIAN STAR,IN
419000122,2024-01-20T20:59:36,15.45693,87.20068,6.2,261.6,fishing,265.0,underway,ANANDA 22,LK
419000122,2024-01-20T20:59:36,15.41647,87.33906,4.4,232.7,fishing,238.3,underway,ANANDA 22,LK
419000109,2024-01-20T21:00:14,21.49535,94.7412,6.1,287.2,fishing,285.7,underway,SAGARA 9,SG
419000037,2024-01-20T21:01:03,5.12795,90.9358,11.9,172.3,cargo,171.6,underway,BAY EXPRESS,BD
419000038,2024-01-20T21:02:00,8.74833,83.50981,0.6,109.9,fishing,114.4,underway,ANANDA,IN
419000130,2024-01-20T21:02:02,5.57388,88.17206,6.6,244.4,fishing,244.0,underway,NILUFAR 30,MM
419000124,2024-01-20T21:04:32,19.92445,81.49593,6.3,264.6,fishing,266.0,underway,DEEPA 24,SG
419000115,2024-01-20T21:05:31,9.95645,87.52969,6.3,263.3,fishing,263.2,underway,MATSYA 15,PH
419000036,2024-01-20T21:05:38,6.75906,94.09855,10.1,138.7,tanker,141.0,underway,DELTA TIDE,IN
419000119,2024-01-20T21:05:56,10.55325,85.04916,6.9,198.1,fishing,196.6,underway,NILUFAR 19,PH
419000111,2024-01-20T21:06:18,11.2319,99.80325,10.4,114.5,tanker,109.2,underway,DELTA TIDE 11,LK
419000041,2024-01-20T21:08:12,10.99207,97.61133,10.1,99.5,tanker,94.6,underway,GULF WAVE,MY
419000039,2024-01-20T21:14:35,7.59134,89.45433,0.2,43.6,tanker,39.8,underway,INDIAN STAR,IN
419000122,2024-01-20T21:14:39,15.40845,87.25753,5.6,236.7,fishing,237.6,underway,ANANDA 22,LK
419000109,2024-01-20T21:15:21,21.49227,94.6647,5.8,285.7,fishing,283.8,underway,SAGARA 9,SG
419000037,2024-01-20T21:16:28,5.25847,90.96337,12.1,171.8,cargo,170.1,underway,BAY EXPRESS,BD
419000038,2024-01-20T21:17:06,8.79182,83.46838,0.1,107.1,fishing,115.5,underway,ANANDA,IN
419000130,2024-01-20T21:17:06,5.39628,88.1106,5.6,244.4,fishing,243.7,underway,NILUFAR 30,MM
419000124,2024-01-20T21:19:35,19.90708,81.6325,6.0,265.5,fishing,261.7,underway,DEEPA 24,SG
419000115,2024-01-20T21:20:34,9.93722,87.51711,5.4,265.7,fishing,262.7,underway,MATSYA 15,PH
419000119,2024-01-20T21:20:58,10.3852,85.14443,7.1,195.2,fishing,187.5,underway,NILUFAR 19,PH
419000111,2024-01-20T21:21:23,11.16756,99.92001,10.1,114.3,tanker,118.3,underway,DELTA TIDE 11,LK
419000036,2024-01-20T21:21:30,6.81508,94.17716,10.6,135.6,tanker,135.3,underway,DELTA TIDE,IN
419000041,2024-01-20T21:23:30,10.8752,97.65958,10.1,97.1,tanker,99.0,underway,GULF WAVE,MY
419000039,2024-01-20T21:29:39,7.50271,89.62073,0.1,42.0,tanker,40.9,underway,INDIAN STAR,IN
419000122,2024-01-20T21:29:42,15.43247,87.27085,5.1,234.5,fishing,235.4,underway,ANANDA 22,LK
419000109,2024-01-20T21:30:27,21.46797,94.50656,5.9,286.3,fishing,288.0,underway,SAGARA 9,SG
419000037,2024-01-20T21:31:54,5.14917,90.945,12.1,167.6,cargo,171.8,underway,BAY EXPRESS,BD
419000130,2024-01-20T21:32:10,5.43332,88.14658,6.5,243.9,fishing,239.1,underway,NILUFAR 30,MM
419000038,2024-01-20T21:32:11,8.60002,83.47823,0.3,107.6,fishing,101.2,underway,ANANDA,IN
419000124,2024-01-20T21:34:39,19.94629,81.5305,5.8,265.6,fishing,261.3,underway,DEEPA 24,SG
419000115,2024-01-20T21:35:37,9.9804,87.43034,5.7,263.7,fishing,267.3,underway,MATSYA 15,PH
419000119,2024-01-20T21:36:00,10.43383,85.08027,7.3,202.8,fishing,199.6,underway,NILUFAR 19,PH
419000111,2024-01-20T21:36:27,11.17563,99.96247,10.1,111.2,tanker,105.8,underway,DELTA TIDE 11,LK
419000036,2024-01-20T21:37:22,6.95385,94.20538,10.3,136.3,tanker,134.6,underway,DELTA TIDE,IN
419000041,2024-01-20T21:38:47,10.97514,97.75478,9.7,96.3,tanker,97.5,underway,GULF WAVE,MY
419000039,2024-01-20T21:44:42,7.49949,89.49429,0.1,41.9,tanker,41.0,underway,INDIAN STAR,IN
419000122,2024-01-20T21:44:46,15.4203,87.18204,5.0,237.6,fishing,236.7,underway,ANANDA 22,LK
419000109,2024-01-20T21:45:34,21.44033,94.55994,5.6,281.5,fishing,285.5,underway,SAGARA 9,SG
419000130,2024-01-20T21:47:14,5.41754,88.10632,6.0,244.8,fishing,243.1,underway,NILUFAR 30,MM
419000038,2024-01-20T21:47:16,8.73599,83.54401,0.9,108.4,fishing,111.7,underway,ANANDA,IN
419000037,2024-01-20T21:47:20,5.04695,90.98905,12.1,169.5,cargo,173.4,underway,BAY EXPRESS,BD
419000124,2024-01-20T21:49:43,19.82924,81.45033,5.5,263.2,fishing,265.1,underway,DEEPA 24,SG
419000115,2024-01-20T21:50:41,9.98959,87.34566,5.4,262.0,fishing,272.0,underway,MATSYA 15,PH
419000119,2024-01-20T21:51:03,10.38179,85.12094,7.3,200.8,fishing,201.2,underway,NILUFAR 19,PH
419000111,2024-01-20T21:51:32,11.12913,100.0119,10.3,109.6,tanker,111.0,underway,DELTA TIDE 11,LK
419000036,2024-01-20T21:53:14,6.78457,94.20497,10.3,135.3,tanker,133.1,underway,DELTA TIDE,IN
419000041,2024-01-20T21:54:04,10.81775,97.86646,10.7,102.2,tanker,107.7,underway,GULF WAVE,MY
419000039,2024-01-20T21:59:45,7.37836,89.4794,0.4,45.6,tanker,43.2,underway,INDIAN STAR,IN
419000122,2024-01-20T21:59:49,15.35674,87.22489,6.1,241.3,fishing,239.4,underway,ANANDA 22,LK
419000109,2024-01-20T22:00:40,21.53222,94.53885,7.0,283.3,fishing,278.7,underway,SAGARA 9,SG
419000130,2024-01-20T22:02:17,5.45503,88.11676,6.1,243.2,fishing,246.4,underway,NILUFAR 30,MM
419000038,2024-01-20T22:02:22,8.71429,83.37981,0.2,107.4,fishing,107.0,underway,ANANDA,IN
419000037,2024-01-20T22:02:46,5.0784,90.92463,11.4,172.2,cargo,173.4,underway,BAY EXPRESS,BD
419000124,2024-01-20T22:04:46,19.78062,81.36953,5.8,264.7,fishing,265.0,underway,DEEPA 24,SG
419000115,2024-01-20T22:05:44,9.96498,87.47245,6.5,264.0,fishing,264.2,underway,MATSYA 15,PH
419000119,2024-01-20T22:06:05,10.318,85.02941,7.1,202.8,fishing,201.3,underway,NILUFAR 19,PH
419000111,2024-01-20T22:06:36,11.18721,100.14857,10.2,111.4,tanker,112.9,underway,DELTA TIDE 11,LK
419000036,2024-01-20T22:09:06,6.74566,94.28052,10.1,132.3,tanker,135.6,underway,DELTA TIDE,IN
419000041,2024-01-20T22:09:22,10.87332,97.88096,9.7,96.1,tanker,98.3,underway,GULF WAVE,MY
419000039,2024-01-20T22:14:49,7.43385,89.38796,1.2,44.9,tanker,42.3,underway,INDIAN STAR,IN
419000122,2024-01-20T22:14:52,15.26647,87.07448,4.8,238.4,fishing,237.0,underway,ANANDA 22,LK
419000109,2024-01-20T22:15:46,21.47409,94.54271,6.0,285.1,fishing,284.4,underway,SAGARA 9,SG
419000130,2024-01-20T22:17:21,5.52628,88.07147,6.0,250.0,fishing,254.1,underway,NILUFAR 30,MM
419000038,2024-01-20T22:17:27,8.7199,83.50227,0.6,111.1,fishing,116.4,underway,ANANDA,IN
419000037,2024-01-20T22:18:12,4.98854,91.03144,12.5,173.6,cargo,172.3,underway,BAY EXPRESS,BD
419000124,2024-01-20T22:19:50,19.8356,81.46568,5.8,265.0,fishing,260.6,underway,DEEPA 24,SG
419000115,2024-01-20T22:20:47,10.00939,87.46275,5.7,265.9,fishing,269.4,underway,MATSYA 15,PH
419000119,2024-01-20T22:21:07,10.38523,85.06987,7.2,200.3,fishing,198.0,underway,NILUFAR 19,PH
419000111,2024-01-20T22:21:41,11.15779,99.88689,9.5,110.8,tanker,110.1,underway,DELTA TIDE 11,LK
419000041,2024-01-20T22:24:39,10.77442,97.95545,9.7,98.3,tanker,103.5,underway,GULF WAVE,MY
419000036,2024-01-20T22:24:59,6.7911,94.27808,10.2,138.0,tanker,140.1,underway,DELTA TIDE,IN
419000039,2024-01-20T22:29:52,7.39963,89.51303,0.3,47.0,tanker,49.7,underway,INDIAN STAR,IN
419000122,2024-01-20T22:29:55,15.22569,87.13489,5.5,237.4,fishing,241.8,underway,ANANDA 22,LK
419000109,2024-01-20T22:30:53,21.56851,94.53843,5.4,287.3,fishing,289.3,underway,SAGARA 9,SG
419000130,2024-01-20T22:32:25,5.33711,88.05842,6.6,243.2,fishing,240.2,underway,NILUFAR 30,MM
419000038,2024-01-20T22:32:33,8.72096,83.47414,0.2,112.9,fishing,109.9,underway,ANANDA,IN
419000037,2024-01-20T22:33:38,4.89932,90.99794,12.0,170.8,cargo,166.2,underway,BAY EXPRESS,BD
419000124,2024-01-20T22:34:54,19.8861,81.36427,6.1,261.4,fishing,258.7,underway,DEEPA 24,SG
419000115,2024-01-20T22:35:51,10.02781,87.35685,6.2,268.6,fishing,267.4,underway,MATSYA 15,PH
419000119,2024-01-20T22:36:10,10.27188,85.02446,7.1,201.3,fishing,198.4,underway,NILUFAR 19,PH
419000111,2024-01-20T22:36:45,11.06365,100.21566,10.0,112.5,tanker,115.1,underway,DELTA TIDE 11,LK
419000041,2024-01-20T22:39:57,10.86865,97.96926,9.9,100.4,tanker,99.7,underway,GULF WAVE,MY
419000036,2024-01-20T22:40:51,6.69233,94.25052,10.8,135.5,tanker,134.1,underway,DELTA TIDE,IN
419000039,2024-01-20T22:44:55,7.49151,89.48549,0.1,48.1,tanker,38.8,underway,INDIAN STAR,IN
419000122,2024-01-20T22:44:59,15.27996,87.10413,5.3,235.5,fishing,230.1,underway,ANANDA 22,LK
419000109,2024-01-20T22:45:59,21.45242,94.44925,6.2,283.8,fishing,283.0,underway,SAGARA 9,SG
419000130,2024-01-20T22:47:29,5.48199,88.0452,6.7,246.9,fishing,257.2,underway,NILUFAR 30,MM
419000038,2024-01-20T22:47:38,8.80287,83.45674,0.4,111.6,fishing,111.7,underway,ANANDA,IN
419000037,2024-01-20T22:49:04,4.88705,90.96529,11.9,169.5,cargo,169.9,underway,BAY EXPRESS,BD
419000124,2024-01-20T22:49:57,19.84031,81.25714,5.3,265.0,fishing,264.4,underway,DEEPA 24,SG
419000115,2024-01-20T22:50:54,10.02115,87.41888,6.0,267.0,fishing,264.6,underway,MATSYA 15,PH
419000119,2024-01-20T22:51:12,10.37423,84.92615,7.4,201.4,fishing,202.4,underway,NILUFAR 19,PH
419000111,2024-01-20T22:51:50,11.13076,100.07782,9.9,113.4,tanker,117.2,underway,DELTA TIDE 11,LK
419000041,2024-01-20T22:55:14,10.79078,97.92194,9.4,96.2,tanker,98.2,underway,GULF WAVE,MY
419000036,2024-01-20T22:56:43,6.63517,94.33432,9.3,136.1,tanker,139.9,underway,DELTA TIDE,IN
419000039,2024-01-20T22:59:59,7.54523,89.50368,0.1,44.3,tanker,44.7,underway,INDIAN STAR,IN
419000122,2024-01-20T23:00:02,15.28218,87.13365,4.5,236.7,fishing,234.1,underway,ANANDA 22,LK
419000109,2024-01-20T23:01:06,21.44065,94.43402,5.6,289.5,fishing,288.5,underway,SAGARA 9,SG
419000130,2024-01-20T23:02:32,5.42565,87.98908,6.2,242.5,fishing,240.1,underway,NILUFAR 30,MM
419000038,2024-01-20T23:02:44,8.62349,83.39219,0.1,109.0,fishing,105.8,underway,ANANDA,IN
419000037,2024-01-20T23:04:30,4.79197,90.96993,12.3,171.8,cargo,174.4,underway,BAY EXPRESS,BD
419000124,2024-01-20T23:05:01,19.88126,81.42703,5.0,266.8,fishing,270.9,underway,DEEPA 24,SG
419000115,2024-01-20T23:05:57,10.03665,87.30873,5.6,262.9,fishing,271.2,underway,MATSYA 15,PH
419000119,2024-01-20T23:06:14,10.24125,85.07507,6.9,200.0,fishing,198.6,underway,NILUFAR 19,PH
419000111,2024-01-20T23:06:54,11.09149,100.06716,9.8,112.4,tanker,114.1,underway,DELTA TIDE 11,LK
419000041,2024-01-20T23:10:32,10.83496,97.96664,10.3,99.1,tanker,100.4,underway,GULF WAVE,MY
419000036,2024-01-20T23:12:35,6.60479,94.42407,9.9,135.1,tanker,134.8,underway,DELTA TIDE,IN
419000039,2024-01-20T23:15:02,7.44784,89.53333,0.1,47.2,tanker,45.5,underway,INDIAN STAR,IN
419000122,2024-01-20T23:15:05,15.17493,87.00194,5.2,234.1,fishing,242.3,underway,ANANDA 22,LK
419000109,2024-01-20T23:16:12,21.35213,94.36051,5.5,285.4,fishing,286.2,underway,SAGARA 9,SG
419000130,2024-01-20T23:17:36,5.37297,87.93747,6.0,245.1,fishing,243.0,underway,NILUFAR 30,MM
419000038,2024-01-20T23:17:49,8.71889,83.51967,1.3,107.8,fishing,107.4,underway,ANANDA,IN
419000037,2024-01-20T23:19:55,4.7821,90.89044,12.5,174.5,cargo,171.2,underway,BAY EXPRESS,BD
419000124,2024-01-20T23:20:05,19.79143,81.26759,5.8,266.0,fishing,271.6,underway,DEEPA 24,SG
419000115,2024-01-20T23:21:00,9.86173,87.30807,5.7,266.9,fishing,262.0,underway,MATSYA 15,PH
419000119,2024-01-20T23:21:17,10.19241,84.97699,7.4,198.8,fishing,195.8,underway,NILUFAR 19,PH
419000111,2024-01-20T23:21:58,11.05312,100.22232,9.3,112.4,tanker,113.7,underway,DELTA TIDE 11,LK
419000041,2024-01-20T23:25:49,10.77375,98.03885,10.1,98.2,tanker,101.2,underway,GULF WAVE,MY
419000036,2024-01-20T23:28:27,6.63367,94.3984,10.6,133.5,tanker,133.9,underway,DELTA TIDE,IN
419000039,2024-01-20T23:30:05,7.45639,89.45916,0.6,46.7,tanker,51.7,underway,INDIAN STAR,IN
419000122,2024-01-20T23:30:09,15.24647,87.0681,4.7,235.3,fishing,233.1,underway,ANANDA 22,LK
419000109,2024-01-20T23:31:19,21.53059,94.35184,5.4,286.6,fishing,288.5,underway,SAGARA 9,SG
419000130,2024-01-20T23:32:40,5.39546,87.95936,6.1,244.1,fishing,245.8,underway,NILUFAR 30,MM
419000038,2024-01-20T23:32:54,8.62682,83.38859,0.1,110.8,fishing,109.2,underway,ANANDA,IN
419000124,2024-01-20T23:35:09,19.88,81.19447,5.7,265.7,fishing,269.1,underway,DEEPA 24,SG
419000115,2024-01-20T23:36:04,9.95068,87.22976,5.6,265.4,fishing,265.0,underway,MATSYA 15,PH
419000119,2024-01-20T23:36:19,10.21794,84.97123,6.6,199.6,fishing,198.1,underway,NILUFAR 19,PH
419000041,2024-01-20T23:41:06,10.87307,98.19918,10.1,97.5,tanker,97.6,underway,GULF WAVE,MY
419000036,2024-01-20T23:44:19,6.69312,94.52396,9.6,134.3,tanker,137.4,underway,DELTA TIDE,IN
419000039,2024-01-20T23:45:09,7.48592,89.53385,0.6,45.5,tanker,56.4,underway,INDIAN STAR,IN
419000122,2024-01-20T23:45:12,15.18496,87.01425,5.1,232.4,fishing,229.7,underway,ANANDA 22,LK
419000109,2024-01-20T23:46:25,21.39247,94.30526,7.0,282.4,fishing,286.7,underway,SAGARA 9,SG
419000130,2024-01-20T23:47:44,5.33023,87.95849,5.8,243.9,fishing,244.6,underway,NILUFAR 30,MM
419000038,2024-01-20T23:48:00,8.74715,83.39136,1.2,107.8,fishing,109.8,underway,ANANDA,IN
419000124,2024-01-20T23:50:12,19.81953,81.29542,5.7,262.3,fishing,261.0,underway,DEEPA 24,SG
419000115,2024-01-20T23:51:07,10.00061,87.25639,6.1,263.9,fishing,267.7,underway,MATSYA 15,PH
419000119,2024-01-20T23:51:22,10.13393,84.97988,7.2,199.1,fishing,202.3,underway,NILUFAR 19,PH
419000041,2024-01-20T23:56:24,10.95961,98.21715,9.9,100.2,tanker,99.5,underway,GULF WAVE,MY
419000036,2024-01-21T00:00:12,6.49065,94.46913,10.1,133.1,tanker,133.2,underway,DELTA TIDE,IN
419000039,2024-01-21T00:00:12,7.48882,89.43868,0.9,45.3,tanker,42.5,underway,INDIAN STAR,IN
419000122,2024-01-21T00:00:15,15.25342,86.97622,4.0,236.4,fishing,235.2,underway,ANANDA 22,LK
419000109,2024-01-21T00:01:32,21.4897,94.43101,5.9,287.4,fishing,284.8,underway,SAGARA 9,SG
419000130,2024-01-21T00:02:47,5.28187,88.01479,5.6,242.7,fishing,243.4,underway,NILUFAR 30,MM
419000038,2024-01-21T00:03:05,8.66847,83.56527,0.8,104.7,fishing,106.5,underway,ANANDA,IN
419000038,2024-01-21T00:03:05,8.6555,83.55659,0.7,107.5,fishing,104.1,underway,ANANDA,IN
419000124,2024-01-21T00:05:16,19.87576,81.27004,5.9,269.7,fishing,271.3,underway,DEEPA 24,SG
419000115,2024-01-21T00:06:10,9.9827,87.11108,6.6,262.3,fishing,264.5,underway,MATSYA 15,PH
419000119,2024-01-21T00:06:24,10.1196,85.00888,6.7,196.6,fishing,197.1,underway,NILUFAR 19,PH
419000041,2024-01-21T00:11:41,10.79407,98.26253,10.2,100.6,tanker,105.8,underway,GULF WAVE,MY
419000039,2024-01-21T00:15:15,7.53425,89.37613,0.4,42.5,tanker,42.3,underway,INDIAN STAR,IN
419000122,2024-01-21T00:15:18,15.25706,87.03032,5.2,238.2,fishing,236.8,underway,ANANDA 22,LK
419000036,2024-01-21T00:16:04,6.4474,94.55411,10.2,136.0,tanker,139.0,underway,DELTA TIDE,IN
419000109,2024-01-21T00:16:38,21.52643,94.33604,5.1,289.3,fishing,288.3,underway,SAGARA 9,SG
419000130,2024-01-21T00:17:51,5.36424,87.82015,5.8,244.2,fishing,241.3,underway,NILUFAR 30,MM
419000038,2024-01-21T00:18:10,8.72585,83.49235,0.2,110.3,fishing,115.2,underway,ANANDA,IN
419000124,2024-01-21T00:20:20,19.83493,81.14422,6.1,261.9,fishing,261.8,underway,DEEPA 24,SG
419000115,2024-01-21T00:21:14,10.07014,87.36803,5.2,262.8,fishing,264.7,underway,MATSYA 15,PH
419000119,2024-01-21T00:21:26,10.07306,84.93507,7.5,198.5,fishing,199.0,underway,NILUFAR 19,PH
419000041,2024-01-21T00:26:59,10.77695,98.25596,10.4,100.3,tanker,99.2,underway,GULF WAVE,MY
419000039,2024-01-21T00:30:19,7.51765,89.47377,0.1,44.0,tanker,45.5,underway,INDIAN STAR,IN
419000122,2024-01-21T00:30:22,15.14635,86.99026,4.7,237.9,fishing,235.5,underway,ANANDA 22,LK
